,executed_params,executed_p,executed_ref,executed_broker,executed_info,executed_comminfo,executed_triggered,executed_status,executed_position,executed_valid,executed_dteos,executed_plen,created_pclose,created_exbits,created_p1,created_p2,created_date,created_size,created_remsize,created_price,created_pricelimit,created_trailamount,created_trailpercent,created_value,created_comm,created_margin,created_pnl,created_psize,created_pprice,executed_pclose,executed_exbits,executed_p1,executed_p2,executed_size,executed_remsize,executed_price,executed_pricelimit,executed_trailamount,executed_trailpercent,executed_value,executed_comm,executed_margin,executed_pnl,executed_psize,executed_pprice,executed_pannotated,executed_date
192,<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x0000019851E81870>,<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x0000019851E81870>,192,None,"AutoOrderedDict([('custom_order_id', 64), ('signal', original_index          2023-11-22 11:18:00+00:00
end                     2023-11-25 01:15:00+00:00
limit_price                          36512.173675
stop_loss                                 36563.1
take_profit                               36283.5
trigger_price                             36516.5
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
original_order_id                             NaN
base_asset_amount                             NaN
Name: (2023-11-22 11:18:00+00:00, 2023-11-22 09:15:00+00:00, 15min, sell), dtype: object), ('signal_index', (Timestamp('2023-11-22 11:18:00+0000', tz='UTC'), Timestamp('2023-11-22 09:15:00+0000', tz='UTC'), '15min', 'sell')), ('custom_type', 'profit')])",None,False,5,0,738849.0520833334,738846.9999999999,16735,36323.3,deque([]),0,0,2023-11-22 14:53:00,0.19636209900269053,0,36283.50000000001,36283.50000000001,None,None,0.0,0.0,None,0.0,0,0,0.0,deque([]),0,0,0,0.19636209900269053,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0,0,None,
196,<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x0000019851E8A440>,<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x0000019851E8A440>,196,None,"AutoOrderedDict([('custom_order_id', 66), ('signal', original_index          2023-11-22 18:16:00+00:00
end                     2023-11-24 13:15:00+00:00
limit_price                          37023.229818
stop_loss                                 36900.6
take_profit                               37580.4
trigger_price                             37013.9
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
original_order_id                             NaN
base_asset_amount                             NaN
Name: (2023-11-22 18:16:00+00:00, 2023-11-21 21:15:00+00:00, 15min, buy), dtype: object), ('signal_index', (Timestamp('2023-11-22 18:16:00+0000', tz='UTC'), Timestamp('2023-11-21 21:15:00+0000', tz='UTC'), '15min', 'buy')), ('custom_type', 'original_order')])",None,False,1,0,738848.5520833334,738846.9999999999,16937,36862.6,deque([]),0,0,2023-11-22 18:16:00,0.0815462350376439,0,37023.22981847517,37023.22981847517,None,None,0.0,0.0,None,0.0,0,0,0.0,deque([<backtrader.order.OrderExecutionBit object at 0x0000019851E8B7C0>]),0,0,0,0.0815462350376439,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0,0,,
197,<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x0000019851E81840>,<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x0000019851E81840>,197,None,"AutoOrderedDict([('custom_order_id', 66), ('signal', original_index          2023-11-22 18:16:00+00:00
end                     2023-11-24 13:15:00+00:00
limit_price                          37023.229818
stop_loss                                 36900.6
take_profit                               37580.4
trigger_price                             37013.9
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
original_order_id                             NaN
base_asset_amount                             NaN
Name: (2023-11-22 18:16:00+00:00, 2023-11-21 21:15:00+00:00, 15min, buy), dtype: object), ('signal_index', (Timestamp('2023-11-22 18:16:00+0000', tz='UTC'), Timestamp('2023-11-21 21:15:00+0000', tz='UTC'), '15min', 'buy')), ('custom_type', 'stop_order')])",None,False,1,0,738848.5520833334,738846.9999999999,16937,36862.6,deque([]),0,0,2023-11-22 18:16:00,-0.0815462350376439,0,36900.6,36900.6,None,None,0.0,0.0,None,0.0,0,0,0.0,deque([]),0,0,0,-0.0815462350376439,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0,0,,
198,<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x0000019851E80F70>,<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x0000019851E80F70>,198,None,"AutoOrderedDict([('custom_order_id', 66), ('signal', original_index          2023-11-22 18:16:00+00:00
end                     2023-11-24 13:15:00+00:00
limit_price                          37023.229818
stop_loss                                 36900.6
take_profit                               37580.4
trigger_price                             37013.9
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
original_order_id                             NaN
base_asset_amount                             NaN
Name: (2023-11-22 18:16:00+00:00, 2023-11-21 21:15:00+00:00, 15min, buy), dtype: object), ('signal_index', (Timestamp('2023-11-22 18:16:00+0000', tz='UTC'), Timestamp('2023-11-21 21:15:00+0000', tz='UTC'), '15min', 'buy')), ('custom_type', 'profit')])",None,False,1,0,738848.5520833334,738846.9999999999,16937,36862.6,deque([]),0,0,2023-11-22 18:16:00,-0.0815462350376439,0,37580.400000000016,37580.400000000016,None,None,0.0,0.0,None,0.0,0,0,0.0,deque([]),0,0,0,-0.0815462350376439,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0,0,,
199,<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x000001985203F7C0>,<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x000001985203F7C0>,199,None,"AutoOrderedDict([('custom_order_id', 67), ('signal', original_index          2023-11-22 18:16:00+00:00
end                     2023-11-24 13:30:00+00:00
limit_price                          36973.740903
stop_loss                                 36878.8
take_profit                               37394.2
trigger_price                             36964.7
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
original_order_id                             NaN
base_asset_amount                             NaN
Name: (2023-11-22 18:16:00+00:00, 2023-11-21 21:30:00+00:00, 15min, buy), dtype: object), ('signal_index', (Timestamp('2023-11-22 18:16:00+0000', tz='UTC'), Timestamp('2023-11-21 21:30:00+0000', tz='UTC'), '15min', 'buy')), ('custom_type', 'original_order')])",None,False,1,0,738848.5625,738846.9999999999,16937,36862.6,deque([]),0,0,2023-11-22 18:16:00,0.10532868023927103,0,36973.740902869795,36973.740902869795,None,None,0.0,0.0,None,0.0,0,0,0.0,deque([<backtrader.order.OrderExecutionBit object at 0x0000019851E8A0B0>]),0,0,0,0.10532868023927103,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0,0,,
200,<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x0000019851E82950>,<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x0000019851E82950>,200,None,"AutoOrderedDict([('custom_order_id', 67), ('signal', original_index          2023-11-22 18:16:00+00:00
end                     2023-11-24 13:30:00+00:00
limit_price                          36973.740903
stop_loss                                 36878.8
take_profit                               37394.2
trigger_price                             36964.7
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
original_order_id                             NaN
base_asset_amount                             NaN
Name: (2023-11-22 18:16:00+00:00, 2023-11-21 21:30:00+00:00, 15min, buy), dtype: object), ('signal_index', (Timestamp('2023-11-22 18:16:00+0000', tz='UTC'), Timestamp('2023-11-21 21:30:00+0000', tz='UTC'), '15min', 'buy')), ('custom_type', 'stop_order')])",None,False,1,0,738848.5625,738846.9999999999,16937,36862.6,deque([]),0,0,2023-11-22 18:16:00,-0.10532868023927103,0,36878.8,36878.8,None,None,0.0,0.0,None,0.0,0,0,0.0,deque([]),0,0,0,-0.10532868023927103,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0,0,,
201,<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x0000019851E82AA0>,<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x0000019851E82AA0>,201,None,"AutoOrderedDict([('custom_order_id', 67), ('signal', original_index          2023-11-22 18:16:00+00:00
end                     2023-11-24 13:30:00+00:00
limit_price                          36973.740903
stop_loss                                 36878.8
take_profit                               37394.2
trigger_price                             36964.7
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
original_order_id                             NaN
base_asset_amount                             NaN
Name: (2023-11-22 18:16:00+00:00, 2023-11-21 21:30:00+00:00, 15min, buy), dtype: object), ('signal_index', (Timestamp('2023-11-22 18:16:00+0000', tz='UTC'), Timestamp('2023-11-21 21:30:00+0000', tz='UTC'), '15min', 'buy')), ('custom_type', 'profit')])",None,False,1,0,738848.5625,738846.9999999999,16937,36862.6,deque([]),0,0,2023-11-22 18:16:00,-0.10532868023927103,0,37394.19999999997,37394.19999999997,None,None,0.0,0.0,None,0.0,0,0,0.0,deque([]),0,0,0,-0.10532868023927103,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0,0,,
196,<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x0000019851E8A440>,<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x0000019851E8A440>,196,None,"AutoOrderedDict([('custom_order_id', 66), ('signal', original_index          2023-11-22 18:16:00+00:00
end                     2023-11-24 13:15:00+00:00
limit_price                          37023.229818
stop_loss                                 36900.6
take_profit                               37580.4
trigger_price                             37013.9
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
original_order_id                             NaN
base_asset_amount                             NaN
Name: (2023-11-22 18:16:00+00:00, 2023-11-21 21:15:00+00:00, 15min, buy), dtype: object), ('signal_index', (Timestamp('2023-11-22 18:16:00+0000', tz='UTC'), Timestamp('2023-11-21 21:15:00+0000', tz='UTC'), '15min', 'buy')), ('custom_type', 'original_order')])",None,False,2,0,738848.5520833334,738846.9999999999,16938,36862.6,deque([]),0,0,2023-11-22 18:16:00,0.0815462350376439,0,37023.22981847517,37023.22981847517,None,None,0.0,0.0,None,0.0,0,0,0.0,deque([<backtrader.order.OrderExecutionBit object at 0x0000019851E8B7C0>]),0,0,0,0.0815462350376439,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0,0,None,
197,<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x0000019851E81840>,<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x0000019851E81840>,197,None,"AutoOrderedDict([('custom_order_id', 66), ('signal', original_index          2023-11-22 18:16:00+00:00
end                     2023-11-24 13:15:00+00:00
limit_price                          37023.229818
stop_loss                                 36900.6
take_profit                               37580.4
trigger_price                             37013.9
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
original_order_id                             NaN
base_asset_amount                             NaN
Name: (2023-11-22 18:16:00+00:00, 2023-11-21 21:15:00+00:00, 15min, buy), dtype: object), ('signal_index', (Timestamp('2023-11-22 18:16:00+0000', tz='UTC'), Timestamp('2023-11-21 21:15:00+0000', tz='UTC'), '15min', 'buy')), ('custom_type', 'stop_order')])",None,False,2,0,738848.5520833334,738846.9999999999,16938,36862.6,deque([]),0,0,2023-11-22 18:16:00,-0.0815462350376439,0,36900.6,36900.6,None,None,0.0,0.0,None,0.0,0,0,0.0,deque([]),0,0,0,-0.0815462350376439,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0,0,None,
198,<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x0000019851E80F70>,<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x0000019851E80F70>,198,None,"AutoOrderedDict([('custom_order_id', 66), ('signal', original_index          2023-11-22 18:16:00+00:00
end                     2023-11-24 13:15:00+00:00
limit_price                          37023.229818
stop_loss                                 36900.6
take_profit                               37580.4
trigger_price                             37013.9
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
original_order_id                             NaN
base_asset_amount                             NaN
Name: (2023-11-22 18:16:00+00:00, 2023-11-21 21:15:00+00:00, 15min, buy), dtype: object), ('signal_index', (Timestamp('2023-11-22 18:16:00+0000', tz='UTC'), Timestamp('2023-11-21 21:15:00+0000', tz='UTC'), '15min', 'buy')), ('custom_type', 'profit')])",None,False,2,0,738848.5520833334,738846.9999999999,16938,36862.6,deque([]),0,0,2023-11-22 18:16:00,-0.0815462350376439,0,37580.400000000016,37580.400000000016,None,None,0.0,0.0,None,0.0,0,0,0.0,deque([]),0,0,0,-0.0815462350376439,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0,0,None,
